-1.9000181 -0.0049061496 0.00095396076
-1.8800292 -0.0033033851 0.00095924601
-1.8600402 -0.0038551181 0.00094861694
-1.8400513 -0.0042698379 0.00094433193
-1.8200623 -0.0036760825 0.00095805054
-1.8000734 -0.0040251231 0.00094797206
-1.7800844 -0.0040618973 0.00094660331
-1.7600955 -0.005056229 0.00093911082
-1.7401065 -0.0042296322 0.00096755195
-1.7201176 -0.0062900987 0.00096140435
-1.7001287 -0.0052376911 0.00092928426
-1.6801397 -0.0083832443 0.00093743112
-1.6601508 -0.0096374443 0.00096763344
-1.6401618 -0.01212356 0.000951252
-1.6201729 -0.01235717 0.00093608821
-1.6001838 -0.016861897 0.00096021331
-1.580195 -0.020256195 0.00095437729
-1.5602059 -0.027633902 0.00093938905
-1.540217 -0.036149614 0.00095674
-1.5202281 -0.041512713 0.00095955783
-1.5002391 -0.037649427 0.00095425511
-1.4802502 -0.030768203 0.00093726203
-1.4602612 -0.022340147 0.00095137127
-1.4402723 -0.017693521 0.00095421768
-1.4202833 -0.011613346 0.00096773414
-1.4002944 -0.0091798883 0.00094961561
-1.3803054 -0.0065054344 0.00092841423
-1.3603165 -0.0055706687 0.00096669031
-1.3403276 -0.004245976 0.00094704522
-1.3203386 -0.0046299053 0.00094240491
-1.3003497 -0.0035104658 0.0009543855
-1.2803607 -0.0014312202 0.00096309657
-1.2603718 -0.00098782394 0.00094336132
-1.2403828 -0.0020619899 0.00095057092
-1.2203939 -0.0023581204 0.00095807546
-1.2004049 -0.0014081801 0.00093872909
-1.180416 -0.0018461767 0.00093963434
-1.1604271 -0.0033089137 0.000940222
-1.1404381 -0.0024916036 0.00096241414
-1.1204492 -0.0029486213 0.00095045712
-1.1004602 -0.0021444643 0.00094624952
1.3999892 -0.00083805795 0.00093336031
1.4199783 -0.0016899212 0.00093284179
1.4399672 -0.0028060235 0.00093832414
1.4599562 -0.001301786 0.00095949945
1.4799451 -0.0014795777 0.00094466138
1.4999341 -0.0010403722 0.00093384308
1.519923 -0.0027284399 0.00094550388
1.539912 -0.0018517396 0.00095839368
1.5599009 -0.0015989853 0.0009817445
1.5798898 -0.002193419 0.00098061177
1.5998788 -0.0015222293 0.00094990898
1.6198677 0.00026655279 0.00094418263
1.6398567 -0.00040259591 0.00093654427
1.6598456 -0.00048587649 0.00092733931
1.6798346 4.2815145e-006 0.00092536636
1.6998235 0.00042984996 0.00092627411
1.7198124 -0.00039389284 0.00093248079
1.7398014 -0.0018803914 0.00094649242
1.7597903 -0.0040518595 0.00094721082
1.7797793 -0.0035382328 0.00094884267
1.7997682 -0.0061748298 0.00092728186
1.8197572 -0.0051429714 0.00092489371
1.8397461 -0.0046414402 0.00091696373
1.8597351 -0.0033703239 0.00093587063
1.879724 -0.0045783431 0.00094395777
1.8997129 -0.0057756719 0.00093150965
1.9197019 -0.0051558586 0.00094486278
1.9396908 -0.0034749126 0.0009480656
1.9596798 -0.0049285688 0.00090935198
1.9796687 -0.005776675 0.00093152054
1.9996578 -0.0042445804 0.00094065123
2.0196466 -0.0049917009 0.00093269272
2.0396357 -0.005130766 0.00094427925
2.0596244 -0.0068567684 0.00095264765
2.0796134 -0.0050263288 0.00094527617
2.0996025 -0.0073749898 0.00092704315
2.1195915 -0.0096494388 0.00093073747
2.1395802 -0.0082811592 0.00092518295
2.1595693 -0.010963116 0.00093106815
2.1795583 -0.013155735 0.00094445847
2.1995471 -0.014827402 0.00093654485
2.2195361 -0.020682108 0.00094152294
2.2395251 -0.024193276 0.00093048217
2.2595141 -0.028988918 0.00091971632
2.2795029 -0.034735553 0.00091498729
2.2994919 -0.040828388 0.00093491509
2.3194809 -0.03764002 0.00092849333
2.3394699 -0.029763067 0.00093735813
2.3594587 -0.02107491 0.00095430942
2.3794477 -0.01726215 0.00095552119
2.3994367 -0.010093852 0.00092957605
2.4194255 -0.0085153542 0.0009233075
2.4394145 -0.0069419551 0.0009216505
2.4594035 -0.0052203177 0.00093517255
2.4793925 -0.0024830075 0.00092868158
2.4993813 -0.0051475712 0.00093931711
2.5193703 -0.0025170718 0.00094325683
2.5393593 -0.0015417807 0.00094321673
2.5593481 -0.0034544361 0.00091323163
2.5793371 -0.0014796905 0.00091561442
2.5993261 -0.0011545662 0.00092857896
